'Elapsed time','Abdomen_2'
33.796,3.4
33.797,3.6
33.798,3.4
33.799,2.6
33.8,1.3
33.801,-0.3
33.802,-1.7
33.803,-2.5
33.804,-2.4
33.805,-1.5
33.806,-0.3
33.807,0.8
33.808,1.6
33.809,2
33.81,2.2
33.811,2.2
33.812,2.1
33.813,1.6
33.814,0.7
33.815,-0.6
33.816,-2
33.817,-3.3
33.818,-4.1
33.819,-4.4
33.82,-4.5
33.821,-4.4
33.822,-4.3
33.823,-4.4
33.824,-4.6
33.825,-5
33.826,-5.6
33.827,-6.2
33.828,-6.7
33.829,-6.8
33.83,-6.3
33.831,-5.4
33.832,-4.3
33.833,-3.5
33.834,-3.4
33.835,-4.1
33.836,-5.1
33.837,-5.8
33.838,-5.5
33.839,-3.9
33.84,-1.4
33.841,1.2
33.842,3.2
33.843,4.2
33.844,4.3
33.845,4
33.846,3.8
33.847,3.8
33.848,3.7
33.849,3.5
33.85,2.9
33.851,2.3
33.852,2.2
33.853,2.7
33.854,3.7
33.855,4.7
33.856,5.3
33.857,5.2
33.858,4.7
33.859,4.1
33.86,3.9
33.861,4.1
33.862,4.6
33.863,4.9
33.864,4.7
33.865,3.9
33.866,2.5
33.867,1.2
33.868,0
33.869,-0.5
33.87,-0.5
33.871,0.2
33.872,1.3
33.873,2.5
33.874,3.7
33.875,4.5
33.876,5
33.877,5.3
33.878,5.5
33.879,6
33.88,6.8
33.881,7.7
33.882,8.5
33.883,8.7
33.884,8
33.885,6.7
33.886,5
33.887,3.5
33.888,2.3
33.889,1.5
33.89,0.9
33.891,0.1
33.892,-0.6
33.893,-1.2
33.894,-1.4
33.895,-0.9
33.896,0
33.897,0.9
33.898,1.4
33.899,1.2
33.9,0.3
33.901,-1
33.902,-2.3
33.903,-3.4
33.904,-4
33.905,-4.2
33.906,-4.1
33.907,-3.7
33.908,-3.3
33.909,-2.9
33.91,-2.8
33.911,-3
33.912,-3.2
33.913,-3.3
33.914,-3
33.915,-2.3
33.916,-1.4
33.917,-0.8
33.918,-1
33.919,-2.1
33.92,-3.9
33.921,-6
33.922,-7.6
33.923,-8.4
33.924,-8.1
33.925,-7
33.926,-5.6
33.927,-4.3
33.928,-3.7
33.929,-3.9
33.93,-4.8
33.931,-5.8
33.932,-6.4
33.933,-6.3
33.934,-5.4
33.935,-4.2
33.936,-3.4
33.937,-3.5
33.938,-4.5
33.939,-6
33.94,-7.3
33.941,-7.6
33.942,-6.8
33.943,-5.2
33.944,-3.6
33.945,-2.5
33.946,-2.2
33.947,-2.4
33.948,-2.7
33.949,-2.6
33.95,-2.1
33.951,-1.4
33.952,-1
33.953,-1.4
33.954,-2.5
33.955,-4.1
33.956,-5.6
33.957,-6.7
33.958,-7.2
33.959,-7.3
33.96,-7.3
33.961,-7.3
33.962,-7.6
33.963,-7.9
33.964,-8.2
33.965,-8.2
33.966,-7.9
33.967,-7.1
33.968,-6.1
33.969,-4.9
33.97,-3.6
33.971,-2.4
33.972,-1.4
33.973,-0.8
33.974,-0.5
33.975,-0.5
33.976,-0.6
33.977,-0.6
33.978,-0.3
33.979,0.4
33.98,1.2
33.981,1.7
33.982,1.6
33.983,0.8
33.984,-0.4
33.985,-1.3
33.986,-1.4
33.987,-0.5
33.988,1.2
33.989,3.1
33.99,4.6
33.991,5.4
33.992,5.3
33.993,4.7
33.994,3.7
33.995,2.5
33.996,1.1
33.997,-0.7
33.998,-2.9
33.999,-5.3
34,-7.7
34.001,-9.7
34.002,-11.3
34.003,-12.3
34.004,-12.8
34.005,-12.9
34.006,-12.6
34.007,-12
34.008,-11.4
34.009,-10.9
34.01,-10.3
34.011,-9.7
34.012,-8.7
34.013,-7.4
34.014,-6
34.015,-4.6
34.016,-3.3
34.017,-1.7
34.018,0.9
34.019,4.8
34.02,9.6
34.021,14.6
34.022,18.5
34.023,20.3
34.024,19.6
34.025,17.1
34.026,13.8
34.027,10.4
34.028,7.3
34.029,4.2
34.03,0.6
34.031,-4
34.032,-9
34.033,-13.9
34.034,-17.8
34.035,-20
34.036,-20.3
34.037,-19.2
34.038,-17.3
34.039,-15.2
34.04,-13.4
34.041,-12
34.042,-10.9
34.043,-10
34.044,-9.2
34.045,-8.5
34.046,-7.9
34.047,-7.6
34.048,-7.3
34.049,-7
34.05,-6.6
34.051,-6.3
34.052,-6.3
34.053,-6.7
34.054,-7.6
34.055,-8.4
34.056,-8.8
34.057,-8.4
34.058,-7.1
34.059,-5.5
34.06,-4.1
34.061,-3.4
34.062,-3.3
34.063,-3.6
34.064,-3.6
34.065,-3.2
34.066,-2.2
34.067,-1.1
34.068,-0.1
34.069,0.4
34.07,0.4
34.071,-0.1
34.072,-1
34.073,-2.3
34.074,-3.7
34.075,-4.9
34.076,-5.6
34.077,-5.7
34.078,-5
34.079,-3.9
34.08,-2.7
34.081,-1.8
34.082,-1.7
34.083,-2.3
34.084,-3.6
34.085,-5.1
34.086,-6.5
34.087,-7.4
34.088,-7.7
34.089,-7.4
34.09,-7
34.091,-6.5
34.092,-6.2
34.093,-6
34.094,-5.8
34.095,-5.4
34.096,-5.1
34.097,-4.9
34.098,-5
34.099,-5.2
34.1,-5.1
34.101,-4.4
34.102,-2.9
34.103,-0.9
34.104,1.1
34.105,2.6
34.106,3.3
34.107,3.5
34.108,3.3
34.109,3
34.11,2.8
34.111,2.7
34.112,2.6
34.113,2.7
34.114,3.1
34.115,3.9
34.116,4.9
34.117,5.6
34.118,5.6
34.119,4.7
34.12,3.3
34.121,2
34.122,1.5
34.123,2
34.124,2.9
34.125,3.5
34.126,3.3
34.127,2.3
34.128,1
34.129,0.3
34.13,0.4
34.131,1.3
34.132,2.1
34.133,2.4
34.134,1.7
34.135,0.5
34.136,-0.6
34.137,-1.2
34.138,-0.9
34.139,0
34.14,1
34.141,1.7
34.142,1.9
34.143,1.9
34.144,1.7
34.145,1.5
34.146,1.4
34.147,1.2
34.148,0.8
34.149,0.2
34.15,-0.6
34.151,-1.2
34.152,-1.4
34.153,-1
34.154,-0.2
34.155,0.4
34.156,0.6
34.157,0.2
34.158,-0.4
34.159,-0.4
34.16,0.6
34.161,2.4
34.162,4.4
34.163,5.8
34.164,6.2
34.165,6.1
34.166,6
34.167,6.5
34.168,7.4
34.169,8.2
34.17,8
34.171,6.6
34.172,4.6
34.173,2.7
34.174,1.6
34.175,1.3
34.176,1.2
34.177,0.6
34.178,-0.9
34.179,-2.7
34.18,-4.2
34.181,-4.9
34.182,-4.7
34.183,-4.2
34.184,-3.8
34.185,-3.6
34.186,-3.5
34.187,-3.1
34.188,-2.5
34.189,-2.1
34.19,-2.5
34.191,-4.1
34.192,-6.8
34.193,-9.8
34.194,-12.5
34.195,-14.2
34.196,-14.9
34.197,-15
34.198,-14.8
34.199,-14.4
34.2,-13.9
34.201,-13.1
34.202,-11.9
34.203,-10.4
34.204,-8.8
34.205,-7.4
34.206,-6.3
34.207,-5.5
34.208,-4.9
34.209,-4.6
34.21,-4.3
34.211,-4.1
34.212,-3.6
34.213,-2.9
34.214,-2
34.215,-1.2
34.216,-0.7
34.217,-0.7
34.218,-1.1
34.219,-1.7
34.22,-2.4
34.221,-2.7
34.222,-2.6
34.223,-2.2
34.224,-1.8
34.225,-1.4
34.226,-1.2
34.227,-1.3
34.228,-1.6
34.229,-2.1
34.23,-2.6
34.231,-2.9
34.232,-3
34.233,-3
34.234,-2.7
34.235,-2.3
34.236,-1.9
34.237,-1.6
34.238,-1.6
34.239,-2.2
34.24,-3.5
34.241,-5.2
34.242,-6.8
34.243,-7.9
34.244,-8.1
34.245,-7.5
34.246,-6.6
34.247,-5.7
34.248,-5.2
34.249,-4.8
34.25,-4.2
34.251,-3.3
34.252,-1.9
34.253,-0.4
34.254,0.9
34.255,1.9
34.256,2.6
34.257,3.3
34.258,4.2
34.259,5.6
34.26,7.1
34.261,8.5
34.262,9.6
34.263,10.4
34.264,10.9
34.265,11
34.266,10.9
34.267,10.4
34.268,9.6
34.269,8.7
34.27,7.6
34.271,6.3
34.272,4.8
34.273,2.8
34.274,0.4
34.275,-2.3
34.276,-5
34.277,-7.5
34.278,-9.5
34.279,-11.1
34.28,-11.9
34.281,-11.8
34.282,-10.8
34.283,-9
34.284,-6.9
34.285,-5
34.286,-4
34.287,-4
34.288,-4.9
34.289,-6
34.29,-7
34.291,-7.5
34.292,-7.7
34.293,-7.8
34.294,-8.2
34.295,-8.8
34.296,-9.6
34.297,-10.1
34.298,-10.2
34.299,-10
34.3,-9.9
34.301,-10
34.302,-10.5
34.303,-11.4
34.304,-12.1
34.305,-12.5
34.306,-12.3
34.307,-11.6
34.308,-11
34.309,-10.6
34.31,-10.6
34.311,-10.7
34.312,-10.8
34.313,-10.4
34.314,-9.6
34.315,-8.5
34.316,-7.5
34.317,-6.7
34.318,-6.4
34.319,-6.6
34.32,-7.2
34.321,-7.8
34.322,-8.2
34.323,-8.2
34.324,-7.8
34.325,-7.2
34.326,-6.5
34.327,-5.9
34.328,-5.4
34.329,-4.9
34.33,-4.3
34.331,-3.5
34.332,-2.5
34.333,-1.6
34.334,-0.8
34.335,-0.4
34.336,-0.4
34.337,-1
34.338,-2
34.339,-3.3
34.34,-4.9
34.341,-6.4
34.342,-7.7
34.343,-8.7
34.344,-9.4
34.345,-10
34.346,-10.5
34.347,-10.9
34.348,-11.4
34.349,-11.7
34.35,-11.7
34.351,-11.5
34.352,-11.1
34.353,-10.8
34.354,-10.6
34.355,-10.5
34.356,-10.2
34.357,-9.7
34.358,-9.1
34.359,-8.5
34.36,-8.1
34.361,-8.1
34.362,-8.5
34.363,-9.1
34.364,-9.8
34.365,-10.5
34.366,-11.4
34.367,-12.6
34.368,-14
34.369,-15.5
34.37,-17.1
34.371,-18.7
34.372,-20.5
34.373,-22.4
34.374,-24.1
34.375,-25.3
34.376,-25.6
34.377,-25.1
34.378,-24
34.379,-22.8
34.38,-21.8
34.381,-21.3
34.382,-20.9
34.383,-20.4
34.384,-19.5
34.385,-18.5
34.386,-17.4
34.387,-16.5
34.388,-15.8
34.389,-15.2
34.39,-14.6
34.391,-13.8
34.392,-13
34.393,-12.5
34.394,-12.2
34.395,-12.2
34.396,-12.4
34.397,-12.7
34.398,-13
34.399,-13.3
34.4,-13.6
34.401,-14
34.402,-14.4
34.403,-14.6
34.404,-14.7
34.405,-14.6
34.406,-14.5
34.407,-14.6
34.408,-15.2
34.409,-16.1
34.41,-17
34.411,-17.4
34.412,-17
34.413,-15.7
34.414,-14
34.415,-12.3
34.416,-11.1
34.417,-10.3
34.418,-9.8
34.419,-9.3
34.42,-8.9
34.421,-8.6
34.422,-8.7
34.423,-9.1
34.424,-9.8
34.425,-10.2
34.426,-10.2
34.427,-9.7
34.428,-9.1
34.429,-8.7
34.43,-9
34.431,-9.8
34.432,-11.1
34.433,-12.4
34.434,-13.6
34.435,-14.5
34.436,-15.1
34.437,-15.2
34.438,-14.9
34.439,-14.2
34.44,-13.4
34.441,-12.8
34.442,-12.7
34.443,-13
34.444,-13.5
34.445,-13.6
34.446,-13.1
34.447,-11.9
34.448,-10.5
34.449,-9.3
34.45,-8.8
34.451,-9
34.452,-9.5
34.453,-10
34.454,-9.9
34.455,-9.3
34.456,-8.4
34.457,-7.8
34.458,-7.8
34.459,-8.5
34.46,-9.9
34.461,-11.3
34.462,-12.6
34.463,-13.6
34.464,-14.5
34.465,-15.6
34.466,-17.2
34.467,-19
34.468,-20.4
34.469,-21
34.47,-20.3
34.471,-18.5
34.472,-16.3
34.473,-14.3
34.474,-12.9
34.475,-12
34.476,-11.3
34.477,-10.2
34.478,-8.3
34.479,-5.7
34.48,-2.7
34.481,0.3
34.482,2.8
34.483,4.6
34.484,5.5
34.485,5.3
34.486,3.9
34.487,1.4
34.488,-2.1
34.489,-6.1
34.49,-10.4
34.491,-14.5
34.492,-18.1
34.493,-21.2
34.494,-23.7
34.495,-25.7
34.496,-27.2
34.497,-28.4
34.498,-29.2
34.499,-29.5
34.5,-29.3
34.501,-28.5
34.502,-27.1
34.503,-25.2
34.504,-22.9
34.505,-20.5
34.506,-18.1
34.507,-16
34.508,-14.4
34.509,-13.5
34.51,-13
34.511,-12.8
34.512,-12.4
34.513,-11.6
34.514,-10.4
34.515,-9.1
34.516,-8.2
34.517,-8
34.518,-8.7
34.519,-10
34.52,-11.5
34.521,-12.6
34.522,-13.3
34.523,-13.5
34.524,-13.6
34.525,-13.8
34.526,-14.2
34.527,-14.8
34.528,-15.1
34.529,-14.9
34.53,-14
34.531,-12.7
34.532,-11.3
34.533,-10.2
34.534,-9.6
34.535,-9.3
34.536,-9
34.537,-8.3
34.538,-6.9
34.539,-5.1
34.54,-3.4
34.541,-2.1
34.542,-1.6
34.543,-1.8
34.544,-2.4
34.545,-2.8
34.546,-3.1
34.547,-3.1
34.548,-3
34.549,-3.3
34.55,-3.8
34.551,-4.7
34.552,-5.7
34.553,-6.7
34.554,-7.8
34.555,-8.7
34.556,-9.4
34.557,-9.6
34.558,-9.2
34.559,-8.5
34.56,-7.9
34.561,-7.8
34.562,-8.5
34.563,-9.7
34.564,-10.6
34.565,-10.8
34.566,-10
34.567,-8.5
34.568,-6.9
34.569,-5.6
34.57,-4.5
34.571,-3.2
34.572,-1.4
34.573,0.9
34.574,3.1
34.575,4.4
34.576,4.5
34.577,3.5
34.578,2.1
34.579,1.1
34.58,0.8
34.581,0.9
34.582,1
34.583,0.6
34.584,-0.1
34.585,-0.9
34.586,-1.4
34.587,-1.5
34.588,-1.4
34.589,-1.2
34.59,-1.2
34.591,-1.3
34.592,-1.5
34.593,-1.6
34.594,-1.6
34.595,-1.6
34.596,-1.6
34.597,-1.6
34.598,-1.3
34.599,-0.6
34.6,0.5
34.601,1.7
34.602,2.5
34.603,2.6
34.604,1.9
34.605,0.6
34.606,-1
34.607,-2.3
34.608,-3
34.609,-3
34.61,-2.4
34.611,-1.7
34.612,-1.2
34.613,-0.9
34.614,-1
34.615,-1.1
34.616,-1.2
34.617,-1
34.618,-0.5
34.619,0.3
34.62,1.3
34.621,2.5
34.622,3.7
34.623,4.7
34.624,5.5
34.625,6.1
34.626,6.3
34.627,6.2
34.628,5.7
34.629,4.9
34.63,3.8
34.631,2.7
34.632,1.7
34.633,1.2
34.634,1.1
34.635,1
34.636,0.8
34.637,0
34.638,-1
34.639,-1.9
34.64,-2.2
34.641,-1.6
34.642,-0.2
34.643,1.3
34.644,2.6
34.645,3.1
34.646,2.9
34.647,2.4
34.648,1.9
34.649,1.7
34.65,1.7
34.651,2.1
34.652,2.6
34.653,3.4
34.654,4.3
34.655,5.3
34.656,6.2
34.657,6.7
34.658,7
34.659,6.9
34.66,6.7
34.661,6.3
34.662,5.5
34.663,4.4
34.664,3.1
34.665,1.7
34.666,0.6
34.667,0
34.668,-0.2
34.669,-0.3
34.67,-0.7
34.671,-1.4
34.672,-2.3
34.673,-3.3
34.674,-4.1
34.675,-4.5
34.676,-4.6
34.677,-4.3
34.678,-3.6
34.679,-2.5
34.68,-1.3
34.681,-0.1
34.682,0.6
34.683,0.8
34.684,0.4
34.685,-0.4
34.686,-1.2
34.687,-1.9
34.688,-2.2
34.689,-2.3
34.69,-2.6
34.691,-3.1
34.692,-4.2
34.693,-5.5
34.694,-7.1
34.695,-8.7
34.696,-10.2
34.697,-11.6
34.698,-13
34.699,-14.3
34.7,-15.5
34.701,-16.4
34.702,-16.8
34.703,-16.6
34.704,-15.9
34.705,-14.9
34.706,-13.9
34.707,-13
34.708,-12.4
34.709,-12
34.71,-11.7
34.711,-11.2
34.712,-10.5
34.713,-9.5
34.714,-8.2
34.715,-7
34.716,-6.2
34.717,-5.9
34.718,-6.3
34.719,-7.1
34.72,-7.8
34.721,-8.3
34.722,-8.3
34.723,-7.9
34.724,-7.4
34.725,-6.8
34.726,-6.5
34.727,-6.6
34.728,-7.1
34.729,-7.9
34.73,-8.8
34.731,-9.5
34.732,-9.7
34.733,-9.4
34.734,-8.7
34.735,-7.8
34.736,-7.2
34.737,-6.9
34.738,-6.6
34.739,-6.4
34.74,-6.1
34.741,-5.7
34.742,-5.3
34.743,-5.2
34.744,-5.2
34.745,-5.2
34.746,-5.1
34.747,-4.9
34.748,-4.6
34.749,-4.4
34.75,-4.2
34.751,-4.1
34.752,-4.2
34.753,-4.8
34.754,-5.8
34.755,-7.3
34.756,-9.1
34.757,-10.8
34.758,-12.1
34.759,-12.8
34.76,-13.2
34.761,-13.7
34.762,-14.5
34.763,-15.5
34.764,-16.5
34.765,-17
34.766,-17
34.767,-16.4
34.768,-15.6
34.769,-15.1
34.77,-15.1
34.771,-15.7
34.772,-16.5
34.773,-17.1
34.774,-17.2
34.775,-16.9
34.776,-16.4
34.777,-16
34.778,-15.8
34.779,-15.9
34.78,-16.2
34.781,-16.5
34.782,-16.8
34.783,-17.2
34.784,-17.8
34.785,-18.5
34.786,-19.3
34.787,-19.9
34.788,-20.1
34.789,-19.8
34.79,-19.3
34.791,-18.7
34.792,-18.1
34.793,-17.4
34.794,-16.4
34.795,-15.2
34.796,-13.7
34.797,-12.3
34.798,-11.3
34.799,-10.8
34.8,-10.8
34.801,-11.1
34.802,-11.7
34.803,-12.5
34.804,-13.3
34.805,-14.2
34.806,-14.8
34.807,-15
34.808,-14.8
34.809,-14.4
34.81,-14
34.811,-13.9
34.812,-14.3
34.813,-15
34.814,-15.8
34.815,-16.5
34.816,-17
34.817,-17.1
34.818,-16.9
34.819,-16.5
34.82,-15.9
34.821,-15
34.822,-14
34.823,-12.8
34.824,-11.8
34.825,-11
34.826,-10.9
34.827,-11.4
34.828,-12.4
34.829,-13.5
34.83,-14.2
34.831,-14.4
34.832,-14.1
34.833,-13.8
34.834,-14
34.835,-14.7
34.836,-15.6
34.837,-16.1
34.838,-15.8
34.839,-14.6
34.84,-13.1
34.841,-12.1
34.842,-12
34.843,-12.8
34.844,-13.8
34.845,-14.4
34.846,-14.3
34.847,-13.5
34.848,-12.5
34.849,-11.7
34.85,-11.4
34.851,-11.2
34.852,-10.7
34.853,-9.6
34.854,-7.9
34.855,-6.1
34.856,-4.9
34.857,-4.8
34.858,-5.9
34.859,-7.9
34.86,-10.2
34.861,-12.2
34.862,-13.6
34.863,-14.3
34.864,-14.5
34.865,-14.7
34.866,-15
34.867,-15.6
34.868,-16.4
34.869,-17.1
34.87,-17.6
34.871,-18.1
34.872,-18.6
34.873,-19
34.874,-19.3
34.875,-19.4
34.876,-19.2
34.877,-18.8
34.878,-18.5
34.879,-18.3
34.88,-18.5
34.881,-18.8
34.882,-18.9
34.883,-18.7
34.884,-18.1
34.885,-17.2
34.886,-16.3
34.887,-15.5
34.888,-14.9
34.889,-14.2
34.89,-13.7
34.891,-13.4
34.892,-13.6
34.893,-14.3
34.894,-15.5
34.895,-16.8
34.896,-18.1
34.897,-19.1
34.898,-19.9
34.899,-20.5
34.9,-20.9
34.901,-20.8
34.902,-20.4
34.903,-19.7
34.904,-19.4
34.905,-19.6
34.906,-20.4
34.907,-21.3
34.908,-21.4
34.909,-20.1
34.91,-17.3
34.911,-13.9
34.912,-10.8
34.913,-9.2
34.914,-9.1
34.915,-10.3
34.916,-11.8
34.917,-13.1
34.918,-13.8
34.919,-14.1
34.92,-14.3
34.921,-14.3
34.922,-14.2
34.923,-13.8
34.924,-13.1
34.925,-12.6
34.926,-12.5
34.927,-12.9
34.928,-13.9
34.929,-14.8
34.93,-15.5
34.931,-15.7
34.932,-15.5
34.933,-15
34.934,-14.2
34.935,-13.2
34.936,-12
34.937,-10.6
34.938,-9.3
34.939,-8.1
34.94,-7.1
34.941,-6.2
34.942,-5.1
34.943,-3.5
34.944,-1
34.945,2.4
34.946,6.6
34.947,11
34.948,14.9
34.949,17.5
34.95,18.1
34.951,16.6
34.952,13.2
34.953,8.8
34.954,4.1
34.955,-0.4
34.956,-4.7
34.957,-8.8
34.958,-12.9
34.959,-16.9
34.96,-20.3
34.961,-22.7
34.962,-23.7
34.963,-23.5
34.964,-22.3
34.965,-20.4
34.966,-18.2
34.967,-15.9
34.968,-13.8
34.969,-12.1
34.97,-11
34.971,-10.6
34.972,-10.6
34.973,-10.8
34.974,-10.8
34.975,-10.4
34.976,-9.7
34.977,-8.9
34.978,-8.4
34.979,-8.2
34.98,-8.3
34.981,-8.5
34.982,-8.6
34.983,-8.4
34.984,-8
34.985,-7.6
34.986,-7.3
34.987,-7.4
34.988,-7.9
34.989,-8.7
34.99,-9.7
34.991,-10.7
34.992,-11.5
34.993,-12.1
34.994,-12.3
34.995,-12.2
34.996,-11.7
34.997,-10.9
34.998,-9.8
34.999,-8.7
35,-7.5
35.001,-6.6
35.002,-6.1
35.003,-6.2
35.004,-6.9
35.005,-8
35.006,-8.9
35.007,-9.4
35.008,-9.3
35.009,-8.5
35.01,-7.3
35.011,-6
35.012,-4.9
35.013,-4
35.014,-3.5
35.015,-3.4
35.016,-3.6
35.017,-4.2
35.018,-4.9
35.019,-5.6
35.02,-6
35.021,-5.7
35.022,-4.8
35.023,-3.4
35.024,-2.2
35.025,-1.4
35.026,-1.4
35.027,-1.9
35.028,-2.4
35.029,-2.5
35.03,-1.7
35.031,-0.2
35.032,1.4
35.033,2.4
35.034,2.4
35.035,1.5
35.036,0.1
35.037,-1.3
35.038,-2.1
35.039,-2.3
35.04,-2.3
35.041,-2.2
35.042,-2.3
35.043,-2.3
35.044,-2.1
35.045,-1.6
35.046,-1
35.047,-0.4
35.048,0
35.049,0
35.05,-0.2
35.051,-0.7
35.052,-1.3
35.053,-2.1
35.054,-2.7
35.055,-2.9
35.056,-2.5
35.057,-1.4
35.058,0
35.059,1.1
35.06,1.6
35.061,1.6
35.062,1.6
35.063,2.3
35.064,3.9
35.065,6.2
35.066,8.4
35.067,9.7
35.068,9.9
35.069,9.5
35.07,9.2
35.071,9.6
35.072,10.8
35.073,12.2
35.074,13
35.075,13
35.076,12.5
35.077,12
35.078,12.2
35.079,13.2
35.08,14.4
35.081,15.3
35.082,15.4
35.083,14.7
35.084,13.5
35.085,12.2
35.086,10.8
35.087,9.3
35.088,7.1
35.089,4.4
35.09,1.1
35.091,-2.4
35.092,-5.7
35.093,-8.9
35.094,-11.8
35.095,-14.5
35.096,-16.7
35.097,-18.1
35.098,-18.4
35.099,-17.8
35.1,-16.3
35.101,-14.7
35.102,-13.2
35.103,-12.2
35.104,-11.8
35.105,-11.5
35.106,-11.3
35.107,-11.1
35.108,-10.8
35.109,-10.7
35.11,-11
35.111,-11.7
35.112,-12.5
35.113,-13.1
35.114,-12.9
35.115,-11.8
35.116,-10
35.117,-7.9
35.118,-6.1
35.119,-5.4
35.12,-5.9
35.121,-7.4
35.122,-9.1
35.123,-10.3
35.124,-10.7
35.125,-10.1
35.126,-9.2
35.127,-8.6
35.128,-8.7
35.129,-9.3
35.13,-10.1
35.131,-10.4
35.132,-10.1
35.133,-9.2
35.134,-8.1
35.135,-7.3
35.136,-6.7
35.137,-6.1
35.138,-4.9
35.139,-3.3
35.14,-1.5
35.141,-0.2
35.142,0.4
35.143,0.2
35.144,-0.4
35.145,-0.9
35.146,-1
35.147,-0.9
35.148,-0.9
35.149,-1.4
35.15,-2
35.151,-2.5
35.152,-2.5
35.153,-2
35.154,-1.4
35.155,-0.9
35.156,-0.9
35.157,-1.3
35.158,-1.8
35.159,-2.2
35.16,-2.3
35.161,-2.3
35.162,-2.1
35.163,-2.1
35.164,-2.4
35.165,-2.9
35.166,-3.6
35.167,-4.3
35.168,-4.8
35.169,-5
35.17,-4.6
35.171,-3.8
35.172,-2.9
35.173,-2.1
35.174,-1.6
35.175,-1.1
35.176,-0.7
35.177,-0.1
35.178,0.6
35.179,1
35.18,1.1
35.181,0.7
35.182,0
35.183,-0.7
35.184,-1.1
35.185,-1.2
35.186,-1.2
35.187,-1
35.188,-0.8
35.189,-0.5
35.19,0.1
35.191,0.9
35.192,1.9
35.193,2.6
35.194,2.9
35.195,2.5
35.196,1.6
35.197,0.4
35.198,-0.6
35.199,-1.1
35.2,-1.1
35.201,-0.5
35.202,0.3
35.203,1
35.204,1.6
35.205,1.8
35.206,1.8
35.207,1.6
35.208,1.3
35.209,0.8
35.21,0.2
35.211,-0.6
35.212,-1.5
35.213,-2.1
35.214,-2
35.215,-1.1
35.216,0.5
35.217,2.1
35.218,2.9
35.219,2.4
35.22,0.6
35.221,-1.7
35.222,-3.5
35.223,-4.1
35.224,-3.6
35.225,-2.7
35.226,-2.2
35.227,-2.5
35.228,-3.6
35.229,-4.9
35.23,-5.8
35.231,-6
35.232,-5.8
35.233,-5.4
35.234,-5
35.235,-4.7
35.236,-4.5
35.237,-4.3
35.238,-4.3
35.239,-4.7
35.24,-5.5
35.241,-6.4
35.242,-7.1
35.243,-7.4
35.244,-7.3
35.245,-6.9
35.246,-6.3
35.247,-5.7
35.248,-5
35.249,-4.3
35.25,-3.8
35.251,-3.6
35.252,-3.9
35.253,-4.7
35.254,-5.7
35.255,-6.4
35.256,-6.5
35.257,-6.1
35.258,-5.4
35.259,-4.5
35.26,-3.8
35.261,-3.1
35.262,-2.3
35.263,-1.4
35.264,-0.4
35.265,0.6
35.266,1.3
35.267,1.9
35.268,2.2
35.269,2.4
35.27,2.3
35.271,2.1
35.272,1.5
35.273,0.8
35.274,0.1
35.275,-0.5
35.276,-1
35.277,-1.4
35.278,-1.7
35.279,-1.8
35.28,-1.6
35.281,-1.1
35.282,-0.7
35.283,-0.8
35.284,-1.6
35.285,-3.3
35.286,-5.4
35.287,-7.2
35.288,-8.1
35.289,-8.1
35.29,-7.3
35.291,-6.5
35.292,-6
35.293,-6.1
35.294,-6.7
35.295,-7.2
35.296,-7.2
35.297,-6.7
35.298,-5.8
35.299,-4.7
35.3,-3.8
35.301,-3.3
35.302,-3.3
35.303,-3.6
35.304,-4
35.305,-4.3
35.306,-4.5
35.307,-4.4
35.308,-3.9
35.309,-3.2
35.31,-2.1
35.311,-1.1
35.312,-0.5
35.313,-0.6
35.314,-1.5
35.315,-2.8
35.316,-4
35.317,-4.5
35.318,-4.2
35.319,-3.2
35.32,-2.2
35.321,-1.8
35.322,-2.4
35.323,-3.7
35.324,-5.2
35.325,-6.3
35.326,-6.7
35.327,-6.7
35.328,-6.6
35.329,-6.9
35.33,-7.7
35.331,-8.6
35.332,-9.3
35.333,-9.2
35.334,-8.6
35.335,-7.7
35.336,-7.1
35.337,-7.4
35.338,-8.5
35.339,-10.1
35.34,-11.4
35.341,-11.9
35.342,-11.2
35.343,-9.4
35.344,-7.4
35.345,-5.6
35.346,-4.6
35.347,-4.4
35.348,-4.6
35.349,-4.6
35.35,-4.2
35.351,-3.5
35.352,-2.7
35.353,-2.2
35.354,-1.9
35.355,-1.9
35.356,-1.8
35.357,-1.6
35.358,-1.3
35.359,-1.2
35.36,-1.4
35.361,-1.8
35.362,-2
35.363,-1.6
35.364,-0.3
35.365,1.7
35.366,3.9
35.367,5.9
35.368,7
35.369,7.2
35.37,6.8
35.371,6.2
35.372,6
35.373,6.4
35.374,7.3
35.375,8.2
35.376,8.5
35.377,8.1
35.378,7.2
35.379,6.2
35.38,5.6
35.381,5.5
35.382,5.9
35.383,6.2
35.384,6.2
35.385,5.5
35.386,4.4
35.387,3
35.388,1.6
35.389,0.5
35.39,-0.6
35.391,-1.6
35.392,-2.7
35.393,-3.9
35.394,-5.1
35.395,-6.1
35.396,-6.8
35.397,-6.9
35.398,-6.3
35.399,-5.1
35.4,-3.4
35.401,-1.3
35.402,0.9
35.403,2.7
35.404,4.1
35.405,5.2
35.406,6.3
35.407,7.9
35.408,10.4
35.409,13.5
35.41,16.6
35.411,18.9
35.412,19.6
35.413,18.4
35.414,15.7
35.415,12.2
35.416,8.5
35.417,5
35.418,1.8
35.419,-1.4
35.42,-4.8
35.421,-8.4
35.422,-11.8
35.423,-14.7
35.424,-16.5
35.425,-17.4
