'Elapsed time','Abdomen_1'
37.072,0.2
37.073,0.7
37.074,1.7
37.075,2.6
37.076,3
37.077,2.7
37.078,2
37.079,1.3
37.08,1
37.081,1
37.082,1.1
37.083,1
37.084,0.6
37.085,0
37.086,-0.4
37.087,-0.5
37.088,-0.3
37.089,0
37.09,0.2
37.091,0
37.092,-0.5
37.093,-0.9
37.094,-1.1
37.095,-1
37.096,-0.8
37.097,-0.8
37.098,-0.9
37.099,-1.2
37.1,-1.4
37.101,-1.3
37.102,-0.8
37.103,-0.3
37.104,-0.1
37.105,-0.4
37.106,-1.3
37.107,-2.3
37.108,-3.1
37.109,-3.2
37.11,-2.6
37.111,-1.5
37.112,-0.3
37.113,0.6
37.114,1
37.115,1.1
37.116,1
37.117,1.1
37.118,1.5
37.119,1.8
37.12,2
37.121,1.9
37.122,1.6
37.123,1.2
37.124,1.1
37.125,1.2
37.126,1.6
37.127,1.9
37.128,2
37.129,1.8
37.13,1.5
37.131,1.5
37.132,1.8
37.133,2.3
37.134,2.9
37.135,3.3
37.136,3.5
37.137,3.5
37.138,3.4
37.139,3.4
37.14,3.3
37.141,3.1
37.142,2.7
37.143,2.2
37.144,1.9
37.145,1.9
37.146,2.3
37.147,2.9
37.148,3.6
37.149,4.2
37.15,4.6
37.151,5.2
37.152,6
37.153,7.3
37.154,8.7
37.155,9.9
37.156,10.4
37.157,10.2
37.158,9.4
37.159,8
37.16,6.6
37.161,5.1
37.162,3.8
37.163,2.6
37.164,1.7
37.165,0.9
37.166,0.2
37.167,-0.6
37.168,-1.6
37.169,-2.6
37.17,-3.6
37.171,-4.4
37.172,-4.8
37.173,-4.8
37.174,-4.5
37.175,-4.2
37.176,-4
37.177,-3.9
37.178,-3.9
37.179,-3.9
37.18,-4.1
37.181,-4.6
37.182,-5.3
37.183,-6.3
37.184,-7.1
37.185,-7.5
37.186,-7.1
37.187,-6.2
37.188,-4.8
37.189,-3.6
37.19,-2.9
37.191,-2.7
37.192,-2.9
37.193,-3.3
37.194,-3.4
37.195,-3.2
37.196,-2.7
37.197,-2.2
37.198,-1.9
37.199,-1.9
37.2,-2.1
37.201,-2.5
37.202,-2.7
37.203,-2.5
37.204,-2
37.205,-1.4
37.206,-0.8
37.207,-0.6
37.208,-0.7
37.209,-0.9
37.21,-1
37.211,-0.7
37.212,-0.3
37.213,0
37.214,-0.2
37.215,-1
37.216,-2.3
37.217,-3.5
37.218,-4.3
37.219,-4.4
37.22,-4
37.221,-3.6
37.222,-3.4
37.223,-3.6
37.224,-3.9
37.225,-3.9
37.226,-3.3
37.227,-2.1
37.228,-0.9
37.229,-0.3
37.23,-0.6
37.231,-1.8
37.232,-3.2
37.233,-4.3
37.234,-4.6
37.235,-4.1
37.236,-3.3
37.237,-2.8
37.238,-2.9
37.239,-3.3
37.24,-3.6
37.241,-3.4
37.242,-2.3
37.243,-0.6
37.244,1.2
37.245,2.4
37.246,2.8
37.247,2.4
37.248,1.4
37.249,0.3
37.25,-0.6
37.251,-1.5
37.252,-2.3
37.253,-3.4
37.254,-4.7
37.255,-6.3
37.256,-7.9
37.257,-9.3
37.258,-10.1
37.259,-10.2
37.26,-9.4
37.261,-7.9
37.262,-6.2
37.263,-4.5
37.264,-3.3
37.265,-2.4
37.266,-1.3
37.267,0.7
37.268,4
37.269,8.5
37.27,13.5
37.271,17.7
37.272,20.1
37.273,20.1
37.274,17.9
37.275,14.5
37.276,11.2
37.277,8.6
37.278,6.9
37.279,5.3
37.28,3.2
37.281,0.2
37.282,-3.5
37.283,-7
37.284,-9.5
37.285,-10.7
37.286,-10.9
37.287,-10.5
37.288,-10.3
37.289,-10.2
37.29,-10
37.291,-9.4
37.292,-8.2
37.293,-6.5
37.294,-4.8
37.295,-3.3
37.296,-2.2
37.297,-1.4
37.298,-0.5
37.299,0.5
37.3,1.3
37.301,1.6
37.302,1.4
37.303,0.6
37.304,-0.3
37.305,-0.9
37.306,-1.1
37.307,-1.1
37.308,-1.4
37.309,-2
37.31,-2.9
37.311,-3.5
37.312,-3.6
37.313,-3.2
37.314,-2.6
37.315,-2.5
37.316,-3
37.317,-4.1
37.318,-5
37.319,-5.3
37.32,-4.7
37.321,-3.7
37.322,-2.9
37.323,-2.8
37.324,-3.6
37.325,-4.7
37.326,-5.6
37.327,-6
37.328,-5.9
37.329,-5.6
37.33,-5.6
37.331,-5.9
37.332,-6.4
37.333,-6.8
37.334,-7
37.335,-6.8
37.336,-6.8
37.337,-7.2
37.338,-8.2
37.339,-9.5
37.34,-10.8
37.341,-11.5
37.342,-11.3
37.343,-10.4
37.344,-9
37.345,-7.6
37.346,-6.6
37.347,-6
37.348,-5.5
37.349,-5
37.35,-4.6
37.351,-4.5
37.352,-5.1
37.353,-6.4
37.354,-8.4
37.355,-10.3
37.356,-11.6
37.357,-12
37.358,-11.6
37.359,-10.9
37.36,-10.5
37.361,-10.6
37.362,-11
37.363,-11.4
37.364,-11.3
37.365,-10.5
37.366,-9.4
37.367,-8.4
37.368,-7.8
37.369,-8
37.37,-8.6
37.371,-9.4
37.372,-10.2
37.373,-10.7
37.374,-10.9
37.375,-10.9
37.376,-10.6
37.377,-10
37.378,-9.3
37.379,-8.9
37.38,-8.8
37.381,-9.1
37.382,-9.6
37.383,-9.9
37.384,-9.9
37.385,-9.6
37.386,-9.3
37.387,-9.2
37.388,-9.6
37.389,-10.1
37.39,-10.3
37.391,-10
37.392,-9.2
37.393,-8
37.394,-7
37.395,-6.3
37.396,-6
37.397,-5.9
37.398,-6
37.399,-6.1
37.4,-6.3
37.401,-6.5
37.402,-6.9
37.403,-7.2
37.404,-7.4
37.405,-7.4
37.406,-7.3
37.407,-7.2
37.408,-7.2
37.409,-7.5
37.41,-7.9
37.411,-8.3
37.412,-8.5
37.413,-8.5
37.414,-8.2
37.415,-7.8
37.416,-7.3
37.417,-6.8
37.418,-6.3
37.419,-5.8
37.42,-5.5
37.421,-5.5
37.422,-6.1
37.423,-7.2
37.424,-8.5
37.425,-9.3
37.426,-9.4
37.427,-8.6
37.428,-7.4
37.429,-6.2
37.43,-5.6
37.431,-5.6
37.432,-5.8
37.433,-5.5
37.434,-4.3
37.435,-2.2
37.436,0.4
37.437,2.9
37.438,4.8
37.439,6.2
37.44,7.3
37.441,8.5
37.442,9.7
37.443,10.9
37.444,11.8
37.445,12.2
37.446,12
37.447,11.4
37.448,10.7
37.449,9.9
37.45,9
37.451,7.5
37.452,5.4
37.453,2.4
37.454,-1.4
37.455,-5.7
37.456,-10.1
37.457,-14.6
37.458,-19.3
37.459,-24.1
37.46,-29.3
37.461,-34.601
37.462,-40.001
37.463,-45.301
37.464,-50.301
37.465,-55.101
37.466,-59.801
37.467,-64.201
37.468,-68.201
37.469,-71.501
37.47,-73.701
37.471,-75.001
37.472,-75.501
37.473,-75.601
37.474,-75.401
37.475,-74.901
37.476,-73.801
37.477,-71.801
37.478,-68.901
37.479,-65.001
37.48,-60.401
37.481,-55.201
37.482,-49.601
37.483,-44.001
37.484,-38.601
37.485,-33.401
37.486,-28.9
37.487,-25.1
37.488,-22.2
37.489,-20.2
37.49,-18.8
37.491,-17.8
37.492,-16.8
37.493,-15.5
37.494,-13.9
37.495,-12.2
37.496,-10.7
37.497,-9.7
37.498,-9.2
37.499,-9
37.5,-8.8
37.501,-8.4
37.502,-8
37.503,-7.9
37.504,-8.3
37.505,-9.3
37.506,-10.6
37.507,-11.3
37.508,-11.2
37.509,-10.1
37.51,-8.5
37.511,-7.2
37.512,-6.8
37.513,-7.3
37.514,-8.4
37.515,-9.3
37.516,-9.8
37.517,-9.6
37.518,-9.1
37.519,-8.7
37.52,-8.5
37.521,-8.4
37.522,-8.1
37.523,-7.7
37.524,-7.1
37.525,-6.4
37.526,-5.8
37.527,-5.4
37.528,-4.9
37.529,-4.5
37.53,-4
37.531,-3.5
37.532,-3.2
37.533,-3.1
37.534,-3.1
37.535,-3.1
37.536,-3.4
37.537,-3.9
37.538,-4.9
37.539,-6.3
37.54,-7.7
37.541,-8.7
37.542,-9.2
37.543,-9.3
37.544,-9.3
37.545,-9.5
37.546,-10
37.547,-10.7
37.548,-11.3
37.549,-11.2
37.55,-10.5
37.551,-9.3
37.552,-7.9
37.553,-6.7
37.554,-6
37.555,-5.8
37.556,-5.9
37.557,-6.2
37.558,-6.5
37.559,-6.9
37.56,-7.2
37.561,-7.4
37.562,-7.5
37.563,-7.5
37.564,-7.3
37.565,-7.2
37.566,-7.1
37.567,-7.1
37.568,-7.1
37.569,-7
37.57,-6.8
37.571,-6.7
37.572,-6.6
37.573,-6.7
37.574,-6.9
37.575,-6.9
37.576,-6.7
37.577,-6.3
37.578,-5.8
37.579,-5.5
37.58,-5.7
37.581,-6.1
37.582,-6.6
37.583,-6.9
37.584,-6.9
37.585,-6.5
37.586,-5.9
37.587,-5.2
37.588,-4.7
37.589,-4.4
37.59,-4.2
37.591,-4
37.592,-3.8
37.593,-3.4
37.594,-2.8
37.595,-2.3
37.596,-2
37.597,-2.1
37.598,-2.7
37.599,-3.6
37.6,-4.6
37.601,-5.4
37.602,-5.7
37.603,-5.7
37.604,-5.5
37.605,-5.2
37.606,-5.2
37.607,-5.4
37.608,-5.8
37.609,-6.3
37.61,-6.9
37.611,-7.3
37.612,-7.8
37.613,-8.3
37.614,-8.9
37.615,-9.6
37.616,-10.5
37.617,-11.4
37.618,-12.2
37.619,-12.7
37.62,-13
37.621,-13
37.622,-13
37.623,-13
37.624,-13
37.625,-12.7
37.626,-12
37.627,-10.8
37.628,-9.4
37.629,-8.2
37.63,-7.5
37.631,-7.5
37.632,-8
37.633,-8.9
37.634,-9.9
37.635,-11
37.636,-12.1
37.637,-13.3
37.638,-14.3
37.639,-15
37.64,-15.3
37.641,-15.3
37.642,-15.2
37.643,-15.3
37.644,-15.5
37.645,-15.7
37.646,-15.8
37.647,-15.7
37.648,-15.6
37.649,-15.6
37.65,-16.2
37.651,-17
37.652,-17.9
37.653,-18.5
37.654,-18.5
37.655,-18.1
37.656,-17.9
37.657,-18.1
37.658,-18.8
37.659,-19.8
37.66,-20.6
37.661,-20.8
37.662,-20.2
37.663,-19.2
37.664,-18.3
37.665,-17.9
37.666,-18.3
37.667,-19.2
37.668,-20.3
37.669,-21.2
37.67,-21.8
37.671,-22
37.672,-22.1
37.673,-22.4
37.674,-22.7
37.675,-23.1
37.676,-23.4
37.677,-23.4
37.678,-23.1
37.679,-22.9
37.68,-22.8
37.681,-22.9
37.682,-23.2
37.683,-23.3
37.684,-23.2
37.685,-22.8
37.686,-22.5
37.687,-22.6
37.688,-23.2
37.689,-24.2
37.69,-25.2
37.691,-25.7
37.692,-25.6
37.693,-25.1
37.694,-24.6
37.695,-24.6
37.696,-25
37.697,-25.8
37.698,-26.6
37.699,-27.1
37.7,-27
37.701,-26.7
37.702,-26.3
37.703,-26
37.704,-26
37.705,-26.2
37.706,-26.5
37.707,-26.8
37.708,-27
37.709,-27.1
37.71,-27.1
37.711,-26.9
37.712,-26.7
37.713,-26.3
37.714,-25.8
37.715,-25.2
37.716,-24.4
37.717,-23.5
37.718,-22.6
37.719,-22
37.72,-21.8
37.721,-21.9
37.722,-22.2
37.723,-22.6
37.724,-22.8
37.725,-22.8
37.726,-22.5
37.727,-21.9
37.728,-20.8
37.729,-19.2
37.73,-17.2
37.731,-15.1
37.732,-13.2
37.733,-11.7
37.734,-10.2
37.735,-8.2
37.736,-5.2
37.737,-1
37.738,3.8
37.739,8.3
37.74,11.5
37.741,12.9
37.742,12.6
37.743,11.1
37.744,9.2
37.745,7.3
37.746,5.2
37.747,2.7
37.748,-0.3
37.749,-3.9
37.75,-7.5
37.751,-10.6
37.752,-12.8
37.753,-13.9
37.754,-14.1
37.755,-13.7
37.756,-13
37.757,-12.1
37.758,-11.2
37.759,-10.2
37.76,-9.1
37.761,-8.1
37.762,-7.1
37.763,-6.3
37.764,-5.7
37.765,-5.2
37.766,-4.5
37.767,-3.7
37.768,-2.8
37.769,-2.2
37.77,-1.9
37.771,-2
37.772,-2.1
37.773,-2
37.774,-1.4
37.775,-0.5
37.776,0.3
37.777,0.7
37.778,0.5
37.779,-0.1
37.78,-0.5
37.781,-0.5
37.782,0
37.783,0.7
37.784,1
37.785,0.9
37.786,0.4
37.787,-0.1
37.788,-0.3
37.789,-0.2
37.79,0
37.791,-0.2
37.792,-1
37.793,-2.2
37.794,-3.4
37.795,-4.1
37.796,-4
37.797,-3.4
37.798,-2.7
37.799,-2.1
37.8,-2
37.801,-2.3
37.802,-3
37.803,-3.6
37.804,-4.2
37.805,-4.4
37.806,-4.3
37.807,-4.1
37.808,-4
37.809,-4
37.81,-4.2
37.811,-4.2
37.812,-3.8
37.813,-3
37.814,-2.1
37.815,-1.4
37.816,-1.3
37.817,-1.7
37.818,-2.3
37.819,-2.7
37.82,-2.6
37.821,-2.1
37.822,-1.6
37.823,-1.4
37.824,-1.7
37.825,-2.4
37.826,-2.9
37.827,-3.1
37.828,-2.7
37.829,-2
37.83,-1.2
37.831,-0.6
37.832,-0.3
37.833,-0.3
37.834,-0.2
37.835,0.2
37.836,0.8
37.837,1.6
37.838,2.6
37.839,3.5
37.84,4.2
37.841,4.7
37.842,5.1
37.843,5.2
37.844,5
37.845,4.4
37.846,3.3
37.847,1.8
37.848,0.2
37.849,-1.1
37.85,-1.9
37.851,-2
37.852,-1.4
37.853,-0.6
37.854,0.2
37.855,0.6
37.856,0.8
37.857,0.6
37.858,0.5
37.859,0.5
37.86,0.8
37.861,1.1
37.862,1.3
37.863,1
37.864,0.3
37.865,-0.5
37.866,-1
37.867,-1.1
37.868,-0.7
37.869,-0.1
37.87,0.4
37.871,0.6
37.872,0.2
37.873,-0.4
37.874,-1.3
37.875,-2.1
37.876,-2.7
37.877,-2.9
37.878,-2.6
37.879,-2.1
37.88,-1.5
37.881,-1.1
37.882,-0.8
37.883,-0.9
37.884,-1.1
37.885,-1.2
37.886,-1.1
37.887,-0.8
37.888,-0.3
37.889,0.3
37.89,0.9
37.891,1.5
37.892,2.2
37.893,3.2
37.894,4.4
37.895,5.6
37.896,6.3
37.897,6.3
37.898,5.4
37.899,4.1
37.9,2.8
37.901,2
37.902,1.8
37.903,2.2
37.904,2.5
37.905,2.3
37.906,1.7
37.907,0.9
37.908,0.3
37.909,0.2
37.91,0.8
37.911,1.7
37.912,2.6
37.913,3.2
37.914,3.2
37.915,2.7
37.916,1.6
37.917,0.3
37.918,-1.2
37.919,-2.4
37.92,-3.2
37.921,-3.5
37.922,-3.3
37.923,-2.9
37.924,-2.3
37.925,-1.7
37.926,-1.2
37.927,-0.8
37.928,-0.5
37.929,-0.2
37.93,-0.1
37.931,0
37.932,0
37.933,0
37.934,0.2
37.935,0.6
37.936,1.2
37.937,2
37.938,2.9
37.939,3.7
37.94,4.4
37.941,5.1
37.942,5.7
37.943,6.1
37.944,6.1
37.945,5.6
37.946,4.5
37.947,3.2
37.948,2.1
37.949,1.7
37.95,2.1
37.951,2.7
37.952,3.2
37.953,3.1
37.954,2.5
37.955,1.9
37.956,1.8
37.957,2.3
37.958,3.1
37.959,3.7
37.96,3.5
37.961,2.5
37.962,1.2
37.963,-0.1
37.964,-1.1
37.965,-1.7
37.966,-2
37.967,-2.2
37.968,-2.3
37.969,-2.4
37.97,-2.3
37.971,-2.2
37.972,-2.1
37.973,-2
37.974,-1.8
37.975,-1.5
37.976,-1
37.977,-0.4
37.978,0.1
37.979,0.6
37.98,1
37.981,1.4
37.982,1.8
37.983,2.2
37.984,2.3
37.985,2.1
37.986,1.5
37.987,0.7
37.988,0.1
37.989,-0.2
37.99,0.1
37.991,0.8
37.992,1.6
37.993,2.2
37.994,2.4
37.995,2.2
37.996,1.6
37.997,1
37.998,0.5
37.999,0.3
38,0.3
38.001,0.5
38.002,0.7
38.003,0.9
38.004,1.1
38.005,1.4
38.006,1.7
38.007,2
38.008,2.1
38.009,1.9
38.01,1.5
38.011,1.1
38.012,0.8
38.013,0.9
38.014,1.3
38.015,1.8
38.016,2.3
38.017,2.5
38.018,2.3
38.019,1.9
38.02,1.5
38.021,1.4
38.022,1.5
38.023,1.9
38.024,2.3
38.025,2.6
38.026,2.7
38.027,2.8
38.028,2.9
38.029,3.2
38.03,3.6
38.031,4.1
38.032,4.5
38.033,4.5
38.034,4.2
38.035,3.7
38.036,3.2
38.037,3
38.038,3.3
38.039,4
38.04,4.9
38.041,5.7
38.042,6.1
38.043,6.2
38.044,6.2
38.045,6.3
38.046,6.7
38.047,7.3
38.048,8.1
38.049,8.8
38.05,9.3
38.051,9.5
38.052,9.6
38.053,9.5
38.054,9.3
38.055,8.8
38.056,7.9
38.057,6.6
38.058,5.1
38.059,3.7
38.06,2.6
38.061,2.2
38.062,2.3
38.063,2.8
38.064,3.3
38.065,3.8
38.066,4
38.067,4.1
38.068,4.1
38.069,3.9
38.07,3.5
38.071,3
38.072,2.5
38.073,2.2
38.074,2.2
38.075,2.4
38.076,2.3
38.077,1.7
38.078,0.5
38.079,-1
38.08,-2.2
38.081,-2.5
38.082,-2
38.083,-0.8
38.084,0.4
38.085,1.2
38.086,1.4
38.087,1.2
38.088,1.1
38.089,1.2
38.09,1.5
38.091,1.8
38.092,1.8
38.093,1.6
38.094,1.2
38.095,1
38.096,1
38.097,1.2
38.098,1.5
38.099,1.7
38.1,1.7
38.101,1.7
38.102,1.7
38.103,1.7
38.104,1.6
38.105,1.2
38.106,0.6
38.107,0.1
38.108,-0.3
38.109,-0.3
38.11,-0.1
38.111,-0.1
38.112,-0.3
38.113,-0.8
38.114,-1.2
38.115,-1.2
38.116,-0.8
38.117,-0.2
38.118,0.2
38.119,0.1
38.12,-0.3
38.121,-0.8
38.122,-1
38.123,-0.8
38.124,-0.5
38.125,-0.3
38.126,-0.7
38.127,-1.3
38.128,-2
38.129,-2.2
38.13,-1.9
38.131,-1.3
38.132,-0.7
38.133,-0.4
38.134,-0.4
38.135,-0.6
38.136,-0.7
38.137,-0.6
38.138,-0.4
38.139,-0.4
38.14,-0.4
38.141,-0.6
38.142,-0.5
38.143,-0.1
38.144,0.8
38.145,2
38.146,3.3
38.147,4.4
38.148,5
38.149,5.1
38.15,4.8
38.151,4.3
38.152,3.6
38.153,3
38.154,2.3
38.155,1.8
38.156,1.3
38.157,1
38.158,1
38.159,1.1
38.16,1.1
38.161,1.1
38.162,0.8
38.163,0.4
38.164,0.1
38.165,0.2
38.166,0.4
38.167,0.8
38.168,1
38.169,0.7
38.17,0.1
38.171,-0.6
38.172,-0.9
38.173,-0.8
38.174,-0.3
38.175,0.2
38.176,0.5
38.177,0.5
38.178,0.1
38.179,-0.3
38.18,-0.7
38.181,-0.9
38.182,-1.1
38.183,-1.1
38.184,-1
38.185,-0.8
38.186,-0.8
38.187,-0.9
38.188,-1.5
38.189,-2.4
38.19,-3.3
38.191,-4
38.192,-4.2
38.193,-3.8
38.194,-3.1
38.195,-2.2
38.196,-1.3
38.197,-0.6
38.198,0
38.199,0.4
38.2,1
38.201,1.9
38.202,3.7
38.203,6.8
38.204,11.3
38.205,16.5
38.206,21.4
38.207,24.8
38.208,26.2
38.209,25.9
38.21,24.8
38.211,24.1
38.212,24.2
38.213,24.9
38.214,25.4
38.215,24.8
38.216,22.9
38.217,19.9
38.218,16.6
38.219,13.6
38.22,11.2
38.221,9.1
38.222,7.1
38.223,4.7
38.224,2
38.225,-1
38.226,-4.1
38.227,-7.3
38.228,-10.6
38.229,-14.1
38.23,-17.9
38.231,-22.1
38.232,-26.7
38.233,-31.4
38.234,-36.501
38.235,-41.601
38.236,-46.701
38.237,-51.501
38.238,-55.901
38.239,-59.601
38.24,-62.601
38.241,-64.601
38.242,-65.801
38.243,-66.001
38.244,-65.201
38.245,-63.501
38.246,-60.901
38.247,-57.401
38.248,-53.001
38.249,-47.901
38.25,-42.401
38.251,-36.901
38.252,-31.7
38.253,-26.9
38.254,-22.8
38.255,-19.2
38.256,-16
38.257,-13.2
38.258,-10.9
38.259,-9.1
38.26,-7.5
38.261,-6.3
38.262,-5.1
38.263,-4.1
38.264,-3.2
38.265,-2.5
38.266,-2.2
38.267,-1.9
38.268,-1.7
38.269,-1.4
38.27,-1.1
38.271,-0.8
38.272,-0.8
38.273,-0.8
38.274,-0.8
38.275,-0.5
38.276,-0.1
38.277,0.3
38.278,0.4
38.279,0.1
38.28,-0.6
38.281,-1.3
38.282,-1.8
38.283,-2
38.284,-1.7
38.285,-1.3
38.286,-0.8
38.287,-0.3
38.288,0.1
38.289,0.5
38.29,1
38.291,1.3
38.292,1.5
38.293,1.5
38.294,1.3
38.295,1
38.296,0.8
38.297,0.6
38.298,0.5
38.299,0.4
38.3,0.2
38.301,0
38.302,-0.1
38.303,-0.2
38.304,0
38.305,0.3
38.306,0.8
38.307,1.4
38.308,1.8
38.309,2
38.31,1.9
38.311,1.5
38.312,1.1
38.313,0.9
38.314,1
38.315,1.3
38.316,1.6
38.317,1.6
38.318,1
38.319,0.1
38.32,-1
38.321,-1.8
38.322,-2.3
38.323,-2.2
38.324,-1.8
38.325,-1.2
38.326,-0.6
38.327,0.1
38.328,0.8
38.329,1.4
38.33,1.8
38.331,1.9
38.332,1.7
38.333,1.3
38.334,1
38.335,1.1
38.336,1.7
38.337,2.8
38.338,3.9
38.339,4.6
38.34,4.8
38.341,4.7
38.342,4.8
38.343,5.3
38.344,6.4
38.345,7.4
38.346,7.7
38.347,7
38.348,5.4
38.349,3.7
38.35,2.5
38.351,2.3
38.352,2.6
38.353,3
38.354,2.8
38.355,1.9
38.356,0.8
38.357,0.1
38.358,0
38.359,0.3
38.36,0.6
38.361,0.3
38.362,-0.6
38.363,-1.9
38.364,-3.1
38.365,-4
38.366,-4.4
38.367,-4.5
38.368,-4.5
38.369,-4.8
38.37,-5.2
38.371,-5.7
38.372,-6.2
38.373,-6.7
38.374,-7
38.375,-7.2
38.376,-7.4
38.377,-7.5
38.378,-7.7
38.379,-8
38.38,-8.1
38.381,-8.1
38.382,-7.9
38.383,-7.7
38.384,-7.5
38.385,-7.5
38.386,-7.9
38.387,-8.5
38.388,-9.1
38.389,-9.7
38.39,-10.1
38.391,-10.5
38.392,-10.8
38.393,-11.1
38.394,-11.4
38.395,-11.6
38.396,-11.5
38.397,-11.3
38.398,-10.9
38.399,-10.5
38.4,-10.2
38.401,-10.1
38.402,-10.3
38.403,-10.6
38.404,-11.2
38.405,-11.6
38.406,-11.8
38.407,-11.4
38.408,-10.7
38.409,-9.7
38.41,-9
38.411,-8.7
38.412,-8.9
38.413,-9.5
38.414,-10.2
38.415,-10.6
38.416,-10.9
38.417,-11.1
38.418,-11.3
38.419,-11.5
38.42,-11.5
38.421,-11.1
38.422,-10.3
38.423,-9.3
38.424,-8.6
38.425,-8.4
38.426,-8.9
38.427,-9.7
38.428,-10.3
38.429,-10.4
38.43,-10
38.431,-9.4
38.432,-9
38.433,-9.2
38.434,-9.8
38.435,-10.3
38.436,-10.4
38.437,-10
38.438,-9.4
38.439,-9.4
38.44,-10.4
38.441,-12.4
38.442,-14.7
38.443,-16.6
38.444,-17.5
38.445,-17.5
38.446,-17.1
38.447,-16.9
38.448,-17.4
38.449,-18.5
38.45,-19.9
38.451,-21.1
38.452,-21.7
38.453,-22
38.454,-21.9
38.455,-21.7
38.456,-21.5
38.457,-21.1
38.458,-20.7
38.459,-20.4
38.46,-20.5
38.461,-21.1
38.462,-22
38.463,-23.2
38.464,-24.2
38.465,-24.7
38.466,-24.6
38.467,-24.2
38.468,-23.5
38.469,-22.8
38.47,-22.3
38.471,-21.9
38.472,-21.6
38.473,-21.6
38.474,-21.8
38.475,-22.3
38.476,-22.7
38.477,-22.8
38.478,-22.3
38.479,-21.3
38.48,-20
38.481,-18.8
38.482,-18.1
38.483,-17.9
38.484,-18
38.485,-17.9
38.486,-17.5
38.487,-16.9
38.488,-16.4
38.489,-16.3
38.49,-16.3
38.491,-16.3
38.492,-16
38.493,-15.3
38.494,-14.5
38.495,-13.9
38.496,-13.5
38.497,-13.3
38.498,-12.9
38.499,-12.1
38.5,-11
38.501,-9.8
38.502,-9.1
38.503,-8.9
38.504,-9.1
38.505,-9.4
38.506,-9.2
38.507,-8.3
38.508,-6.9
38.509,-5.5
38.51,-4.5
38.511,-4.1
38.512,-4.4
38.513,-5
38.514,-5.4
38.515,-5.4
38.516,-4.6
38.517,-3.2
38.518,-1.5
38.519,0.1
38.52,1.3
38.521,1.9
38.522,1.9
38.523,1.6
38.524,1.1
38.525,0.9
38.526,1
38.527,1.4
38.528,2
38.529,2.8
38.53,3.5
38.531,4
38.532,4.5
38.533,4.8
38.534,5
38.535,5.3
38.536,5.9
38.537,6.9
38.538,8.5
38.539,10.3
38.54,12
38.541,13.2
38.542,13.5
38.543,12.9
38.544,11.5
38.545,9.7
38.546,7.8
38.547,6.1
38.548,4.9
38.549,4.2
38.55,4.2
38.551,4.6
38.552,5.3
38.553,6
38.554,6.4
38.555,6.5
38.556,6.4
38.557,6.2
38.558,6.1
38.559,6.2
38.56,6.2
38.561,6.2
38.562,5.9
38.563,5.3
38.564,4.5
38.565,3.6
38.566,2.8
38.567,2.4
38.568,2.3
38.569,2.5
38.57,2.6
38.571,2.7
38.572,2.7
38.573,2.8
38.574,3.3
38.575,4
38.576,5
38.577,5.8
38.578,6.4
38.579,6.6
38.58,6.5
38.581,6.2
38.582,5.8
38.583,5.2
38.584,4.5
38.585,3.9
38.586,3.6
38.587,3.9
38.588,4.6
38.589,5.5
38.59,6.2
38.591,6.3
38.592,5.9
38.593,5.1
38.594,4.5
38.595,4.1
38.596,3.9
38.597,3.9
38.598,3.6
38.599,3.2
38.6,2.7
38.601,2.6
38.602,3.1
38.603,3.9
38.604,4.9
38.605,5.7
38.606,5.9
38.607,5.7
38.608,5.2
38.609,4.7
38.61,4.3
38.611,4.2
38.612,4.3
38.613,4.7
38.614,5.2
38.615,5.7
38.616,6.2
38.617,6.3
38.618,6
38.619,5.3
38.62,4.5
38.621,3.9
38.622,3.6
38.623,3.8
38.624,4
38.625,4.1
38.626,3.9
38.627,3.6
38.628,3.3
38.629,3.3
38.63,3.6
38.631,4.1
38.632,4.6
38.633,5
38.634,5.2
38.635,5.7
38.636,6.5
38.637,7.9
38.638,9.5
38.639,11
38.64,11.7
38.641,11.7
38.642,11.1
38.643,10.4
38.644,10.1
38.645,10.2
38.646,10.6
38.647,10.6
38.648,9.9
38.649,8.5
38.65,6.6
38.651,4.8
38.652,3.7
38.653,3.3
38.654,3.4
38.655,3.6
38.656,3.8
38.657,3.8
38.658,3.7
38.659,3.7
38.66,3.7
38.661,3.6
38.662,3.5
38.663,3.4
38.664,3.5
38.665,3.8
38.666,4.3
38.667,5.1
38.668,6.1
38.669,7.4
38.67,9.3
38.671,11.7
38.672,14.5
38.673,17.4
38.674,19.7
38.675,21
38.676,21.2
38.677,20.4
38.678,19
38.679,17.1
38.68,15.1
38.681,12.8
38.682,10.2
38.683,7.4
38.684,4.5
38.685,1.9
38.686,-0.2
38.687,-1.5
38.688,-2.2
38.689,-2.2
38.69,-2
38.691,-1.7
38.692,-1.4
38.693,-1.2
38.694,-1
38.695,-0.6
38.696,0
38.697,0.8
38.698,1.8
38.699,2.7
38.7,3.5
38.701,4
38.702,4.1
38.703,4.1
38.704,3.8
38.705,3.6
38.706,3.5
38.707,3.6
38.708,4
38.709,4.5
38.71,5.1
38.711,5.5
38.712,5.7
38.713,5.8
38.714,5.9
38.715,6
38.716,6.1
38.717,6.1
38.718,6
38.719,5.8
38.72,5.6
38.721,5.5
38.722,5.4
38.723,5.2
38.724,4.9
38.725,4.5
38.726,4.1
38.727,3.9
38.728,3.9
38.729,4
38.73,4.3
38.731,4.5
38.732,4.4
38.733,3.9
38.734,3.1
38.735,2.2
38.736,1.7
38.737,1.8
38.738,2.8
38.739,4.5
